3372,SB 98 FR,Scania K360UA,YS2K6X20001877365,Custom 'CB80',,2012,AB63TW,Admet v2,Aldgate
3373,SB 20 FT,Scania K360UA,YS2K6X20001877929,Custom 'CB80',945029,Jun-12,AB63TW,Admet v2,Aldgate
3374,SB 27 FU,Scania K360UA,YS2K6X20001877938,Custom 'CB80',945030,Jun-12,AB63TW,Admet v2,Aldgate
3375,SB 13 GG,Scania K360UA,YS2K6X20001879523,Custom 'CB80',945038,Nov-12,AB63TW,Admet v2,Aldgate
3376,SB 98 GG,Scania K360UA,YS2K6X20001880095,Custom 'CB80',945039,Dec-12,AB63TW,Admet v2,Aldgate
3377,SB 38 GD,Scania K360UA,YS2K6X20001879126,Custom 'CB80',945035,Oct-12,AB63TW,Admet v2,Aldgate
3378,SB 01 GE,Scania K360UA,YS2K6X20001879170,Custom 'CB80',945036,2012,AB63TW,Admet v2,Aldgate
3379,SB 28 GL,Scania K360UA,YS2K6X20001880113,Custom 'CB80',945040,Jan-13,AB63TW,Admet v2,Aldgate
3380,XS 35GL,Scania K360UA,YS2K6X20001919428,BusTech (SA) 'VST-A',21/533,Feb-23,AB59TW,Admet v2,Aldgate
3381,XS 24HQ,Scania K360UA,YS2K6X20001920321,BusTech (SA) 'VST-A',21/570,Oct-23,AB59TW,Admet v2,Aldgate
3401,SB 43 JV,Scania K320UD,YS2K6X20001890108,Gemilang,AUS43,8/2014?,H55/31DW,Admet v2,Aldgate
3402,SB 73 HB,Bustech - Cummins ISL,6K9CLGT20EB039011,Bustech 'CDi',14/023,Sep-14,HC33/63D,Admet v2,Aldgate
3501,XS 67FI,Scania K320UB Hybrid,YS2K4X20001920486,BusTech (SA) 'VST',21/585,Apr-22,B43DW,Admet Hybrid,Aldgate
3502,XS 66FI,Scania K320UB Hybrid,YS2K4X20001920530,BusTech (SA) 'VST',21/586,Mar-22,B43DW,Admet Hybrid,Aldgate
3503,XS 03FG,Scania K320UB Hybrid,YS2K4X20001920533,BusTech (SA) 'VST',21/587,Apr-22,B43DW,Admet Hybrid,Aldgate
3623,XS 66AN,BCI - Cummins,6KT3AA114HX001117,BCI Proma LF,-,2018,B21FW,Admet v2,Aldgate
3624,XS 64AN,BCI - Cummins,6KT3AA118HX001119,BCI Proma LF,-,2018,B21FW,Admet v2,Aldgate
