539,XIT 464,Scania L94UB,YS2L4X20001852611,Custom Coaches 'CB60A',7014A,Mar-06,B41DW,Admet,St. Agnes
540,XIH 091,Scania L94UB,YS2L4X20001852484,Custom Coaches 'CB60A',7012A,Mar-06,B41DW,Admet,St. Agnes
541,XIV 434,Scania L94UB,YS2L4X20001852898,Custom Coaches 'CB60A',7017A,Mar-06,B41DW,Admet,Edinburgh North
542,XIT 579,Scania L94UB,YS2L4X20001852668,Custom Coaches 'CB60A',7015A,Mar-06,B41DW,Admet,Edinburgh North
543,XJA 748,Scania L94UB,YS2L4X20001852839,Custom Coaches 'CB60A',7016A,Mar-06,B41DW,Admet,Edinburgh North
544,XLA 635,Scania L94UB,YS2L4X20001855174,Custom Coaches 'CB60A',7048A,Oct-06,B41DW,Admet,Edinburgh North
545,XLE 691,Scania L94UB,YS2L4X20001855281,Custom Coaches 'CB60A',7049A,Oct-06,B41DW,Admet,Edinburgh North
546,XLE 891,Scania L94UB,YS2L4X20001855212,Custom Coaches 'CB60A',7050A,Nov-06,B41DW,Admet,Edinburgh North
547,XLO 553,Scania L94UB,YS2L4X20001855254,Custom Coaches 'CB60A',7051A,Nov-06,B41DW,Admet,Edinburgh North
548,XLR 419,Scania L94UB,YS2L4X20001855344,Custom Coaches 'CB60A',7052A,Nov-06,B41DW,Admet,Edinburgh North
549,XLN 768,Scania L94UB,YS2L4X20001855286,Custom Coaches 'CB60A',7053A,Nov-06,B41DW,Admet,Edinburgh North
550,XLK 692,Scania L94UB,YS2L4X20001855433,Custom Coaches 'CB60A',7055A,Nov-06,B41DW,Admet,Edinburgh North
551,XLK 691,Scania L94UB,YS2L4X20001855427,Custom Coaches 'CB60A',7054A,Nov-06,B41DW,Admet,Edinburgh North
552,XLX 882,Scania L94UB,YS2L4X20001855464,Custom Coaches 'CB60A',7056A,Nov-06,B41DW,Admet,Edinburgh North
553,XLX 982,Scania L94UB,YS2L4X20001855466,Custom Coaches 'CB60A',7057A,Feb-07,B41DW,Admet,Edinburgh North
554,XLX 996,Scania L94UB,YS2L4X20001855582,Custom Coaches 'CB60A',7059A,Feb-07,B41DW,Admet,Edinburgh North
555,XMO 249,Scania L94UB,YS2L4X20001855440,Custom Coaches 'CB60A',7058A,Feb-07,B41DW,Admet,Edinburgh North
556,XMI 536,Scania L94UB,YS2L4X20001855568,Custom Coaches 'CB60A',7060A,Feb-07,B41DW,Admet,Edinburgh North
557,XML 052,Scania L94UB,YS2L4X20001855648,Custom Coaches 'CB60A',7061A,Feb-07,B41DW,Admet,Edinburgh North
558,XMT 033,Scania L94UB,YS2L4X20001855646,Custom Coaches 'CB60A',7062A,Feb-07,B41DW,Admet,Edinburgh North
562,SB 72 AJ,Scania K230UB,YS2K4X20001863417,Custom Coaches 'CB60 Evo II',9056,Apr-09,B41DW,Admet,Edinburgh North
563,SB 60 CN,Scania K230UB,YS2K4X20001863493,Custom Coaches 'CB60 Evo II',9057,Apr-09,B43FW,Admet,Edinburgh North
564,SB 00 CL,Scania K230UB,YS2K4X20001863556,Custom Coaches 'CB60 Evo II',9058,Apr-09,B41DW,Admet,Edinburgh North
565,SB 67 CJ,Scania K230UB,YS2K4X20001863560,Custom Coaches 'CB60 Evo II',9059,Apr-09,B41DW,Admet,Edinburgh North
566,SB 69 CJ,Scania K230UB,YS2K4X20001863567,Custom Coaches 'CB60 Evo II',9060,Apr-09,B41DW,Admet,Edinburgh North
567,SB 68 CJ,Scania K230UB,YS2K4X20001863562,Custom Coaches 'CB60 Evo II',9061,Apr-09,B41DW,Admet,Edinburgh North
568,SB 46 CN,Scania K230UB,YS2K4X20001863846,Custom Coaches 'CB60 Evo II',9073,May-09,B43FW,Admet,Edinburgh North
569,SB 01 CN,Scania K230UB,YS2K4X20001863815,Custom Coaches 'CB60 Evo II',9074,May-09,B43FW,Admet,Edinburgh North
579,SB 80 CR,Scania K230UB,YS2K4X20001864715,Custom Coaches 'CB60 Evo II',9096,Aug-09,B41DW,AOA for Binge,Edinburgh North
580,SB 55 CU,Scania K230UB,YS2K4X20001864802,Custom Coaches 'CB60 Evo II',9097,Sep-09,B41DW,Admet,Edinburgh North
584,SB 01 CS,Scania K230UB,YS2K4X20001864561,Custom Coaches 'CB60 Evo II',9090A,Aug-09,B41DW,Admet,Edinburgh North
